article_id,published_date,section,token,pos,count,tfidf
1264532,2026-06-21,경제,가계,NNG,6,28.4055747598
1264532,2026-06-21,경제,갈아타다,VV,1,4.6007310673
1264532,2026-06-21,경제,감소,NNG,2,7.1782603113
1264532,2026-06-21,경제,강화,NNG,1,3.1836650476
1264532,2026-06-21,경제,같다,VA,1,2.0650520922
1264532,2026-06-21,경제,개인,NNG,2,6.2496490951
1264532,2026-06-21,경제,거래,NNG,2,6.2496490951
1264532,2026-06-21,경제,겹치다,VV,1,4.1952659592
1264532,2026-06-21,경제,공산,NNG,1,5.9870254285
1264532,2026-06-21,경제,관계자,NNG,1,3.5891301557
1264532,2026-06-21,경제,관련,NNG,1,2.1262957174
1264532,2026-06-21,경제,관리,NNG,1,2.8735101192
1264532,2026-06-21,경제,국내,NNG,1,2.8735101192
1264532,2026-06-21,경제,국민,NNG,1,2.7681496036
1264532,2026-06-21,경제,금리,NNG,1,3.8469592650
1264532,2026-06-21,경제,금융,NNG,2,5.4966939526
1264532,2026-06-21,경제,급증,NNG,2,7.9442448158
1264532,2026-06-21,경제,기간,NNG,2,5.7030624251
1264532,2026-06-21,경제,기록,NNG,1,2.8959829751
1264532,2026-06-21,경제,기준,NNG,3,7.0880534864
1264532,2026-06-21,경제,꼽히다,VV,1,3.6356501713
1264532,2026-06-21,경제,남다,VV,1,3.1836650476
1264532,2026-06-21,경제,내년,NNG,1,4.2822773362
1264532,2026-06-21,경제,넘다,VV,2,4.8921322088
1264532,2026-06-21,경제,넘어서다,VV,1,3.5021187787
1264532,2026-06-21,경제,농협,NNG,1,5.2938782479
1264532,2026-06-21,경제,높이다,VV,1,3.2789752274
1264532,2026-06-21,경제,눈앞,NNG,1,5.2938782479
1264532,2026-06-21,경제,늘다,VV,2,6.6959361977
1264532,2026-06-21,경제,늘리다,VV,1,4.1152232516
1264532,2026-06-21,경제,늘어나다,VV,1,3.4220760710
1264532,2026-06-21,경제,달,NNG,1,3.1836650476
1264532,2026-06-21,경제,담보,NNG,1,4.7342624600
1264532,2026-06-21,경제,당국,NNG,1,3.7357336299
1264532,2026-06-21,경제,대,NNG,4,13.3918723954
1264532,2026-06-21,경제,대비,NNG,1,3.1538120844
1264532,2026-06-21,경제,대출,NNG,17,61.8060529120
1264532,2026-06-21,경제,돌다,VV,1,4.1952659592
1264532,2026-06-21,경제,되다,VV,1,1.5326781322
1264532,2026-06-21,경제,두다,VV,1,2.7098806955
1264532,2026-06-21,경제,들다,VV,1,2.7098806955
1264532,2026-06-21,경제,들어가다,VV,1,3.4612967841
1264532,2026-06-21,경제,따르다,VV,4,8.1817744831
1264532,2026-06-21,경제,때,NNG,1,1.9527847903
1264532,2026-06-21,경제,마이너스,NNG,1,5.0707346966
1264532,2026-06-21,경제,말,NNG,1,1.6175775760
1264532,2026-06-21,경제,목표,NNG,5,16.0721835311
1264532,2026-06-21,경제,몰리다,VV,1,4.1952659592
1264532,2026-06-21,경제,문턱,NNG,1,4.8884131398
1264532,2026-06-21,경제,반영,NNG,1,3.2144367062
1264532,2026-06-21,경제,보다,VV,1,1.8359855226
1264532,2026-06-21,경제,보이다,VV,2,3.8359973484
1264532,2026-06-21,경제,부분,NNG,1,3.7357336299
1264532,2026-06-21,경제,분기,NNG,1,4.4829480317
1264532,2026-06-21,경제,불어나다,VV,1,4.7342624600
1264532,2026-06-21,경제,비교,NNG,1,3.5021187787
1264532,2026-06-21,경제,빚,NNG,1,4.6007310673
1264532,2026-06-21,경제,빚내다,VV,1,4.4829480317
1264532,2026-06-21,경제,빚투,NNP,1,4.6007310673
1264532,2026-06-21,경제,빠르다,VA,1,3.2789752274
1264532,2026-06-21,경제,사상,NNG,1,3.7357336299
1264532,2026-06-21,경제,상당,NNG,1,4.1952659592
1264532,2026-06-21,경제,상승,NNG,1,3.2144367062
1264532,2026-06-21,경제,상태,NNG,2,5.2394591969
1264532,2026-06-21,경제,새,NNG,1,3.9721224079
1264532,2026-06-21,경제,선제,NNG,1,5.5815603203
1264532,2026-06-21,경제,소문,NNG,1,5.9870254285
1264532,2026-06-21,경제,수도,NNG,1,4.0411152794
1264532,2026-06-21,경제,수준,NNG,2,5.2052703302
1264532,2026-06-21,경제,시중,NNG,2,9.7768262796
1264532,2026-06-21,경제,신용,NNG,3,10.9069505139
1264532,2026-06-21,경제,신한,NNP,1,5.0707346966
1264532,2026-06-21,경제,실행,NNG,1,4.4829480317
1264532,2026-06-21,경제,알려지다,VV,1,3.6356501713
1264532,2026-06-21,경제,엔에이치,NNP,1,5.9870254285
1264532,2026-06-21,경제,여력,NNG,2,11.1631206407
1264532,2026-06-21,경제,연간,NNG,1,4.2822773362
1264532,2026-06-21,경제,연말,NNG,1,5.0707346966
1264532,2026-06-21,경제,영향,NNG,1,2.6728394238
1264532,2026-06-21,경제,올해,NNG,2,4.8921322088
1264532,2026-06-21,경제,요인,NNG,1,3.7357336299
1264532,2026-06-21,경제,우대,NNG,1,5.2938782479
1264532,2026-06-21,경제,우리,NNP,1,5.5815603203
1264532,2026-06-21,경제,은행,NNG,14,49.0296629014
1264532,2026-06-21,경제,이달,NNG,4,17.9317921267
1264532,2026-06-21,경제,이상,NNG,1,2.2857234543
1264532,2026-06-21,경제,이익,NNG,1,3.7357336299
1264532,2026-06-21,경제,이후,NNG,1,2.1693131025
1264532,2026-06-21,경제,일부,NNG,1,2.6371213412
1264532,2026-06-21,경제,있다,VV,1,1.2464506055
1264532,2026-06-21,경제,잔액,NNG,7,34.2188919785
1264532,2026-06-21,경제,전환,NNG,2,8.2304465031
1264532,2026-06-21,경제,정책,NNG,1,3.0966536706
1264532,2026-06-21,경제,정하다,VV,1,3.6356501713
1264532,2026-06-21,경제,제외,NNG,1,4.0411152794
1264532,2026-06-21,경제,제한,NNG,1,3.5891301557
1264532,2026-06-21,경제,조이다,VV,1,5.2938782479
1264532,2026-06-21,경제,조처,NNG,1,3.8469592650
1264532,2026-06-21,경제,주담대,NNG,1,5.2938782479
1264532,2026-06-21,경제,주요,NNG,2,5.2394591969
1264532,2026-06-21,경제,주택,NNG,3,13.1327625481
1264532,2026-06-21,경제,줄다,VV,2,7.9442448158
1264532,2026-06-21,경제,줄어들다,VV,1,4.4829480317
1264532,2026-06-21,경제,줄이다,VV,1,3.3843357430
1264532,2026-06-21,경제,중단,NNG,1,3.3128767790
1264532,2026-06-21,경제,증가,NNG,7,23.4357766919
1264532,2026-06-21,경제,증가세,NNG,1,5.9870254285
1264532,2026-06-21,경제,증가액,NNG,2,11.1631206407
1264532,2026-06-21,경제,증시,NNG,2,6.8441521420
1264532,2026-06-21,경제,지난달,NNG,2,6.4923708091
1264532,2026-06-21,경제,지난해,NNG,4,10.1481515305
1264532,2026-06-21,경제,집값,NNG,1,5.0707346966
1264532,2026-06-21,경제,집계,NNG,1,4.1952659592
1264532,2026-06-21,경제,차지,NNG,1,3.2461854045
1264532,2026-06-21,경제,초과,NNG,1,4.2822773362
1264532,2026-06-21,경제,최근,NNG,1,2.4316773670
1264532,2026-06-21,경제,최대,NNG,1,2.7483469763
1264532,2026-06-21,경제,추가,NNG,1,3.0692546964
1264532,2026-06-21,경제,축소,NNG,1,4.0411152794
1264532,2026-06-21,경제,취급,NNG,1,4.1152232516
1264532,2026-06-21,경제,케이비,NNP,1,5.9870254285
1264532,2026-06-21,경제,크다,VA,1,2.0551997957
1264532,2026-06-21,경제,통장,NNG,1,4.8884131398
1264532,2026-06-21,경제,투,NNG,1,5.0707346966
1264532,2026-06-21,경제,투자,NNG,1,2.9666005423
1264532,2026-06-21,경제,폭,NNG,2,7.8151677736
1264532,2026-06-21,경제,하나,NNP,1,5.5815603203
1264532,2026-06-21,경제,하다,VV,1,1.4278991810
1264532,2026-06-21,경제,한도,NNG,1,4.3775875160
1264532,2026-06-21,경제,호황,NNG,2,9.7768262796
1264526,2026-06-21,경제,가격,NNG,1,3.7357336299
1264526,2026-06-21,경제,가다,VV,1,2.4606649038
1264526,2026-06-21,경제,가운데,NNG,2,4.7522150316
1264526,2026-06-21,경제,경우,NNG,1,2.3107247566
1264526,2026-06-21,경제,경쟁,NNG,1,3.5891301557
1264526,2026-06-21,경제,곳,NNG,2,5.6179431962
1264526,2026-06-21,경제,관심,NNG,1,3.1538120844
1264526,2026-06-21,경제,국내,NNG,1,2.8735101192
1264526,2026-06-21,경제,규모,NNG,3,8.3044488108
1264526,2026-06-21,경제,그룹,NNG,3,11.0533210064
1264526,2026-06-21,경제,그치다,VV,1,3.8469592650
1264526,2026-06-21,경제,급증,NNG,1,3.9721224079
1264526,2026-06-21,경제,기대,NNG,2,6.6959361977
1264526,2026-06-21,경제,기록,NNG,1,2.8959829751
1264526,2026-06-21,경제,기업,NNG,1,2.8959829751
1264526,2026-06-21,경제,기준,NNG,1,2.3626844955
1264526,2026-06-21,경제,기초,NNG,1,3.9721224079
1264526,2026-06-21,경제,김종민,NNP,1,5.5815603203
1264526,2026-06-21,경제,나다,VV,1,3.4220760710
1264526,2026-06-21,경제,나오다,VV,1,2.1262957174
1264526,2026-06-21,경제,나타나다,VV,1,2.5692987448
1264526,2026-06-21,경제,넘어서다,VV,2,7.0042375573
1264526,2026-06-21,경제,누리다,VV,1,4.0411152794
1264526,2026-06-21,경제,다가가다,VV,1,5.2938782479
1264526,2026-06-21,경제,단기,NNG,1,4.2822773362
1264526,2026-06-21,경제,답,NNG,1,3.7898008511
1264526,2026-06-21,경제,당일,NNG,1,3.9721224079
1264526,2026-06-21,경제,대역폭,NNP,1,5.9870254285
1264526,2026-06-21,경제,데뷔,NNG,1,4.2822773362
1264526,2026-06-21,경제,돌파,NNG,1,4.6007310673
1264526,2026-06-21,경제,두드러지다,VV,1,5.5815603203
1264526,2026-06-21,경제,때,NNG,1,1.9527847903
1264526,2026-06-21,경제,떨어지다,VV,1,3.0425864493
1264526,2026-06-21,경제,락,NNG,1,5.9870254285
1264526,2026-06-21,경제,랠리,NNG,2,11.1631206407
1264526,2026-06-21,경제,마이크론 테크놀로지,NNP,1,4.8884131398
1264526,2026-06-21,경제,메모리,NNG,1,5.5815603203
1264526,2026-06-21,경제,몸집,NNG,1,5.0707346966
1264526,2026-06-21,경제,무대,NNG,1,3.7898008511
1264526,2026-06-21,경제,미국,NNP,1,2.2028357945
1264526,2026-06-21,경제,반,NNG,1,3.6844403355
1264526,2026-06-21,경제,반도체,NNG,4,15.6303355471
1264526,2026-06-21,경제,발표,NNG,3,7.6111136479
1264526,2026-06-21,경제,변동,NNG,1,3.6844403355
1264526,2026-06-21,경제,보다,VV,1,1.8359855226
1264526,2026-06-21,경제,보이다,VV,1,1.9179986742
1264526,2026-06-21,경제,분기,NNG,1,4.4829480317
1264526,2026-06-21,경제,분기점,NNG,1,5.9870254285
1264526,2026-06-21,경제,분석,NNG,1,2.6728394238
1264526,2026-06-21,경제,분야,NNG,1,3.6844403355
1264526,2026-06-21,경제,불리다,VV,1,4.0411152794
1264526,2026-06-21,경제,비,NNG,1,3.9721224079
1264526,2026-06-21,경제,비교,NNG,1,3.5021187787
1264526,2026-06-21,경제,삼성그룹,NNP,1,5.9870254285
1264526,2026-06-21,경제,삼성전자,NNP,4,14.7377613419
1264526,2026-06-21,경제,삼성증권,NNP,1,5.5815603203
1264526,2026-06-21,경제,상승,NNG,1,3.2144367062
1264526,2026-06-21,경제,상승세,NNG,1,4.8884131398
1264526,2026-06-21,경제,상장,NNG,1,3.9721224079
1264526,2026-06-21,경제,상장사,NNG,2,10.1414693932
1264526,2026-06-21,경제,새,NNG,1,3.9721224079
1264526,2026-06-21,경제,수급,NNG,1,4.8884131398
1264526,2026-06-21,경제,수석,NNG,1,4.0411152794
1264526,2026-06-21,경제,수준,NNG,2,5.2052703302
1264526,2026-06-21,경제,시,NNG,1,3.6356501713
1264526,2026-06-21,경제,시가,NNG,4,16.1644611176
1264526,2026-06-21,경제,시선,NNG,1,4.0411152794
1264526,2026-06-21,경제,시작,NNG,1,2.3626844955
1264526,2026-06-21,경제,시장,NNG,3,8.0735656874
1264526,2026-06-21,경제,시총,NNG,1,5.5815603203
1264526,2026-06-21,경제,실적,NNG,5,21.4113866811
1264526,2026-06-21,경제,악재,NNG,1,5.2938782479
1264526,2026-06-21,경제,업종,NNG,1,4.6007310673
1264526,2026-06-21,경제,없다,VA,1,1.8518588717
1264526,2026-06-21,경제,에스케이,NNP,5,18.4222016773
1264526,2026-06-21,경제,연구,NNG,1,2.6728394238
1264526,2026-06-21,경제,연준,NNP,1,5.2938782479
1264526,2026-06-21,경제,예고,NNG,1,4.7342624600
1264526,2026-06-21,경제,예정,NNG,1,2.8735101192
1264526,2026-06-21,경제,예탁,NNG,1,5.9870254285
1264526,2026-06-21,경제,오다,VV,1,2.3494392687
1264526,2026-06-21,경제,온기,NNG,1,5.9870254285
1264526,2026-06-21,경제,올라오다,VV,1,4.6007310673
1264526,2026-06-21,경제,우상,NNG,1,5.9870254285
1264526,2026-06-21,경제,워시,NNG,1,5.9870254285
1264526,2026-06-21,경제,위원,NNG,1,3.3128767790
1264526,2026-06-21,경제,유가,NNG,2,7.5796017022
1264526,2026-06-21,경제,의장,NNG,1,4.8884131398
1264526,2026-06-21,경제,이날,NNG,1,2.1158244175
1264526,2026-06-21,경제,이뤄지다,VV,1,3.1248245475
1264526,2026-06-21,경제,이번,NNG,2,3.9776494536
1264526,2026-06-21,경제,이어지다,VV,1,2.8735101192
1264526,2026-06-21,경제,이후,NNG,1,2.1693131025
1264526,2026-06-21,경제,인상,NNG,1,3.9721224079
1264526,2026-06-21,경제,잇따르다,VV,1,4.7342624600
1264526,2026-06-21,경제,있다,VA,1,1.2464506055
1264526,2026-06-21,경제,자료,NNG,1,3.5021187787
1264526,2026-06-21,경제,장,NNG,1,2.8515312125
1264526,2026-06-21,경제,장세,NNG,3,14.6652394194
1264526,2026-06-21,경제,장중,NNG,2,8.5645546724
1264526,2026-06-21,경제,전례,NNG,1,5.0707346966
1264526,2026-06-21,경제,전망,NNG,3,9.8369256821
1264526,2026-06-21,경제,전인,NNG,1,5.5815603203
1264526,2026-06-21,경제,절반,NNG,1,3.6844403355
1264526,2026-06-21,경제,종가,NNG,1,4.1152232516
1264526,2026-06-21,경제,주,NNG,1,3.1248245475
1264526,2026-06-21,경제,주가,NNG,1,3.6356501713
1264526,2026-06-21,경제,주도,NNG,1,3.4220760710
1264526,2026-06-21,경제,주목,NNG,1,3.3843357430
1264526,2026-06-21,경제,주식,NNG,1,3.7898008511
1264526,2026-06-21,경제,증권,NNG,2,7.0893567862
1264526,2026-06-21,경제,증서,NNG,1,5.9870254285
1264526,2026-06-21,경제,증시,NNG,2,6.8441521420
1264526,2026-06-21,경제,지각,NNG,1,5.0707346966
1264526,2026-06-21,경제,지나다,VV,1,1.6829603353
1264526,2026-06-21,경제,지난해,NNG,1,2.5370378826
1264526,2026-06-21,경제,차이,NNG,1,3.3843357430
1264526,2026-06-21,경제,차지,NNG,1,3.2461854045
1264526,2026-06-21,경제,체력,NNG,1,5.5815603203
1264526,2026-06-21,경제,총액,NNG,4,16.1644611176
1264526,2026-06-21,경제,최고,NNG,1,2.8089715981
1264526,2026-06-21,경제,추격,NNG,2,11.1631206407
1264526,2026-06-21,경제,케빈,NNP,1,5.9870254285
1264526,2026-06-21,경제,코넥스,NNP,1,5.9870254285
1264526,2026-06-21,경제,코스닥,NNG,1,4.1952659592
1264526,2026-06-21,경제,코스피,NNP,4,14.9429345194
1264526,2026-06-21,경제,펀더멘털,NNG,1,5.5815603203
1264526,2026-06-21,경제,평가,NNG,1,2.6911885625
1264526,2026-06-21,경제,하이닉스,NNP,5,18.6786681493
1264526,2026-06-21,경제,한국거래소,NNP,1,4.7342624600
1264526,2026-06-21,경제,한정,NNG,1,4.8884131398
1264526,2026-06-21,경제,합산,NNG,1,4.8884131398
1264526,2026-06-21,경제,해소,NNG,1,4.6007310673
1264526,2026-06-21,경제,향,NNG,1,5.9870254285
1264526,2026-06-21,경제,호황,NNG,1,4.8884131398
1264526,2026-06-21,경제,확산,NNG,1,3.7357336299
1264526,2026-06-21,경제,회귀,NNG,1,5.5815603203
1264526,2026-06-21,경제,후반부,NNG,1,5.9870254285
1264526,2026-06-21,경제,힘들다,VA,1,3.6844403355
1264516,2026-06-21,경제,가능,NNG,1,2.1262957174
1264516,2026-06-21,경제,가이드라인,NNG,1,5.0707346966
1264516,2026-06-21,경제,감독원,NNG,1,3.9721224079
1264516,2026-06-21,경제,감소,NNG,1,3.5891301557
1264516,2026-06-21,경제,감시,NNG,1,4.1952659592
1264516,2026-06-21,경제,강화,NNG,1,3.1836650476
1264516,2026-06-21,경제,개별,NNG,1,3.9075838868
1264516,2026-06-21,경제,거절,NNG,1,4.4829480317
1264516,2026-06-21,경제,거치다,VV,1,3.4612967841
1264516,2026-06-21,경제,결재,NNG,1,5.9870254285
1264516,2026-06-21,경제,결정,NNG,2,6.1933073411
1264516,2026-06-21,경제,경우,NNG,1,2.3107247566
1264516,2026-06-21,경제,계약,NNG,1,4.1152232516
1264516,2026-06-21,경제,공시,NNG,2,8.7551750320
1264516,2026-06-21,경제,관련,NNG,1,2.1262957174
1264516,2026-06-21,경제,관행,NNG,1,4.6007310673
1264516,2026-06-21,경제,근거,NNG,1,3.7898008511
1264516,2026-06-21,경제,금감원,NNG,2,8.3905319185
1264516,2026-06-21,경제,금융,NNG,3,8.2450409289
1264516,2026-06-21,경제,급,NNG,1,4.0411152794
1264516,2026-06-21,경제,기존,NNG,2,5.7030624251
1264516,2026-06-21,경제,기준,NNG,13,30.7148984412
1264516,2026-06-21,경제,날,NNG,1,3.2144367062
1264516,2026-06-21,경제,낮다,VA,1,3.1836650476
1264516,2026-06-21,경제,내규,NNG,1,5.9870254285
1264516,2026-06-21,경제,내용,NNG,4,12.8577468249
1264516,2026-06-21,경제,누리집,NNG,1,4.0411152794
1264516,2026-06-21,경제,담다,VV,1,3.0166109629
1264516,2026-06-21,경제,담당,NNG,1,3.9721224079
1264516,2026-06-21,경제,당국,NNG,1,3.7357336299
1264516,2026-06-21,경제,대상,NNG,1,2.6197295985
1264516,2026-06-21,경제,대칭,NNG,1,4.8884131398
1264516,2026-06-21,경제,대하다,VV,1,1.6497346876
1264516,2026-06-21,경제,되다,VV,3,4.5980343966
1264516,2026-06-21,경제,뒤,NNG,2,4.1103995915
1264516,2026-06-21,경제,따르다,VV,3,6.1363308624
1264516,2026-06-21,경제,때,NNG,1,1.9527847903
1264516,2026-06-21,경제,메시지,NNG,1,4.1152232516
1264516,2026-06-21,경제,무관하다,VA,1,5.9870254285
1264516,2026-06-21,경제,문자,NNG,1,4.4829480317
1264516,2026-06-21,경제,문제,NNG,2,4.4987116203
1264516,2026-06-21,경제,바꾸다,VV,1,3.4220760710
1264516,2026-06-21,경제,발생,NNG,1,2.5858280468
1264516,2026-06-21,경제,밝히다,VV,2,3.2225368136
1264516,2026-06-21,경제,방법,NNG,1,3.5021187787
1264516,2026-06-21,경제,방지,NNG,1,4.4829480317
1264516,2026-06-21,경제,법규,NNG,1,5.9870254285
1264516,2026-06-21,경제,법무,NNG,1,5.5815603203
1264516,2026-06-21,경제,법원,NNG,2,8.0822305588
1264516,2026-06-21,경제,변경,NNG,13,56.9086377083
1264516,2026-06-21,경제,병원,NNG,1,4.1152232516
1264516,2026-06-21,경제,보건,NNG,1,4.4829480317
1264516,2026-06-21,경제,보험,NNG,4,18.4029242693
1264516,2026-06-21,경제,보험금,NNG,11,61.3971635238
1264516,2026-06-21,경제,보험사,NNG,5,25.3536734829
1264516,2026-06-21,경제,보호,NNG,1,3.6844403355
1264516,2026-06-21,경제,분쟁,NNG,2,9.4685249199
1264516,2026-06-21,경제,불리,NNG,2,11.1631206407
1264516,2026-06-21,경제,사고,NNG,1,3.9721224079
1264516,2026-06-21,경제,사기,NNG,1,4.8884131398
1264516,2026-06-21,경제,사실,NNG,1,2.4606649038
1264516,2026-06-21,경제,사전,NNG,3,10.5063563360
1264516,2026-06-21,경제,소비자,NNG,9,38.5404960260
1264516,2026-06-21,경제,시기,NNG,1,3.7357336299
1264516,2026-06-21,경제,시점,NNG,1,3.5446783931
1264516,2026-06-21,경제,시행,NNG,1,3.9721224079
1264516,2026-06-21,경제,심사,NNG,11,43.6933464871
1264516,2026-06-21,경제,심의,NNG,1,5.0707346966
1264516,2026-06-21,경제,안내,NNG,8,32.9217860124
1264516,2026-06-21,경제,알다,VV,2,6.0332219258
1264516,2026-06-21,경제,알리다,VV,1,3.0966536706
1264516,2026-06-21,경제,알림톡,NNG,1,5.9870254285
1264516,2026-06-21,경제,앞,NNG,1,2.3897131679
1264516,2026-06-21,경제,앱,NNG,1,4.6007310673
1264516,2026-06-21,경제,여부,NNG,1,3.4612967841
1264516,2026-06-21,경제,연락처,NNG,1,5.9870254285
1264516,2026-06-21,경제,영업일,NNG,1,5.5815603203
1264516,2026-06-21,경제,예상,NNG,1,3.3128767790
1264516,2026-06-21,경제,완화,NNG,1,3.7357336299
1264516,2026-06-21,경제,우려,NNG,1,3.1248245475
1264516,2026-06-21,경제,위원회,NNG,1,2.8515312125
1264516,2026-06-21,경제,위하다,VV,1,1.6965659873
1264516,2026-06-21,경제,유권,NNG,1,5.9870254285
1264516,2026-06-21,경제,유리,NNG,1,4.6007310673
1264516,2026-06-21,경제,의료,NNG,1,4.1952659592
1264516,2026-06-21,경제,의사,NNG,1,3.9075838868
1264516,2026-06-21,경제,이상,NNG,2,4.5714469087
1264516,2026-06-21,경제,이유,NNG,1,2.7289288904
1264516,2026-06-21,경제,이후,NNG,1,2.1693131025
1264516,2026-06-21,경제,임원,NNG,2,10.5877564958
1264516,2026-06-21,경제,임직원,NNG,1,5.0707346966
1264516,2026-06-21,경제,있다,VA,1,1.2464506055
1264516,2026-06-21,경제,적다,VA,1,3.2461854045
1264516,2026-06-21,경제,적용,NNG,3,9.2077640891
1264516,2026-06-21,경제,전,NNG,1,2.4606649038
1264516,2026-06-21,경제,절차,NNG,2,7.0893567862
1264516,2026-06-21,경제,정보,NNG,1,2.5212895257
1264516,2026-06-21,경제,제각각,NNG,1,4.8884131398
1264516,2026-06-21,경제,조정,NNG,1,3.5446783931
1264516,2026-06-21,경제,준법,NNG,1,5.9870254285
1264516,2026-06-21,경제,준수,NNG,1,5.2938782479
1264516,2026-06-21,경제,지급,NNG,4,16.4608930062
1264516,2026-06-21,경제,지나다,VV,1,1.6829603353
1264516,2026-06-21,경제,지도,NNG,1,4.6007310673
1264516,2026-06-21,경제,참여,NNG,1,2.9912931549
1264516,2026-06-21,경제,청구,NNG,2,9.7768262796
1264516,2026-06-21,경제,최소,NNG,1,3.7357336299
1264516,2026-06-21,경제,최종,NNG,1,3.7898008511
1264516,2026-06-21,경제,취지,NNG,1,4.2822773362
1264516,2026-06-21,경제,치료,NNG,1,4.2822773362
1264516,2026-06-21,경제,통일,NNG,1,4.8884131398
1264516,2026-06-21,경제,판결,NNG,2,9.4685249199
1264516,2026-06-21,경제,포함,NNG,1,2.8300250073
1264516,2026-06-21,경제,표준,NNG,1,4.6007310673
1264516,2026-06-21,경제,푸시,NNP,1,5.9870254285
1264516,2026-06-21,경제,피보험자,NNP,2,11.9740508569
1264516,2026-06-21,경제,피해,NNG,1,3.5446783931
1264516,2026-06-21,경제,합리,NNG,1,4.7342624600
1264516,2026-06-21,경제,해석,NNG,1,3.7357336299
1264516,2026-06-21,경제,행정,NNG,1,3.9721224079
1264516,2026-06-21,경제,행정지도,NNP,1,5.9870254285
1264516,2026-06-21,경제,확인,NNG,1,2.4460661044
1264516,2026-06-21,경제,회사,NNG,1,3.4220760710
1264505,2026-06-21,경제,가운데,NNG,2,4.7522150316
1264505,2026-06-21,경제,간,NNG,1,3.8469592650
1264505,2026-06-21,경제,갈아타다,VV,1,4.6007310673
1264505,2026-06-21,경제,강화,NNG,1,3.1836650476
1264505,2026-06-21,경제,경영자,NNG,1,4.8884131398
1264505,2026-06-21,경제,경제,NNG,2,6.4923708091
1264505,2026-06-21,경제,계열사,NNG,1,4.6007310673
1264505,2026-06-21,경제,계획,NNG,1,2.6371213412
1264505,2026-06-21,경제,고객,NNG,1,4.2822773362
1264505,2026-06-21,경제,공급,NNG,6,22.1066420128
1264505,2026-06-21,경제,규모,NNG,6,16.6088976215
1264505,2026-06-21,경제,그룹,NNG,1,3.6844403355
1264505,2026-06-21,경제,금리,NNG,1,3.8469592650
1264505,2026-06-21,경제,금융,NNG,6,16.4900818578
1264505,2026-06-21,경제,기능,NNG,1,3.8469592650
1264505,2026-06-21,경제,기업,NNG,1,2.8959829751
1264505,2026-06-21,경제,기여,NNG,1,3.9075838868
1264505,2026-06-21,경제,기존,NNG,2,5.7030624251
1264505,2026-06-21,경제,긴급,NNG,1,5.0707346966
1264505,2026-06-21,경제,나누다,VV,1,3.2461854045
1264505,2026-06-21,경제,내년,NNG,2,8.5645546724
1264505,2026-06-21,경제,내용,NNG,1,3.2144367062
1264505,2026-06-21,경제,논의,NNG,1,3.5021187787
1264505,2026-06-21,경제,늘리다,VV,1,4.1152232516
1264505,2026-06-21,경제,늘어나다,VV,1,3.4220760710
1264505,2026-06-21,경제,대출,NNG,3,10.9069505139
1264505,2026-06-21,경제,대하다,VV,2,3.2994693752
1264505,2026-06-21,경제,동반,NNG,1,4.2822773362
1264505,2026-06-21,경제,따르다,VV,1,2.0454436208
1264505,2026-06-21,경제,면제,NNG,1,5.0707346966
1264505,2026-06-21,경제,목표,NNG,1,3.2144367062
1264505,2026-06-21,경제,미래,NNG,1,3.0425864493
1264505,2026-06-21,경제,미소금융,NNP,1,5.5815603203
1264505,2026-06-21,경제,미수,NNG,1,5.2938782479
1264505,2026-06-21,경제,밖,NNG,1,3.7357336299
1264505,2026-06-21,경제,발전,NNG,1,3.5021187787
1264505,2026-06-21,경제,밝히다,VV,3,4.8338052204
1264505,2026-06-21,경제,방안,NNG,2,7.0042375573
1264505,2026-06-21,경제,산업,NNG,2,6.5579504547
1264505,2026-06-21,경제,상공인,NNG,1,4.7342624600
1264505,2026-06-21,경제,생산,NNG,4,14.9429345194
1264505,2026-06-21,경제,생활비,NNG,1,4.8884131398
1264505,2026-06-21,경제,성장,NNG,1,3.5891301557
1264505,2026-06-21,경제,소각,NNG,3,15.8816347437
1264505,2026-06-21,경제,수출,NNG,1,5.0707346966
1264505,2026-06-21,경제,시행,NNG,1,3.9721224079
1264505,2026-06-21,경제,신용,NNG,1,3.6356501713
1264505,2026-06-21,경제,실물,NNG,1,5.5815603203
1264505,2026-06-21,경제,연체,NNG,5,23.0036553367
1264505,2026-06-21,경제,열다,VV,1,2.6548209183
1264505,2026-06-21,경제,예정,NNG,1,2.8735101192
1264505,2026-06-21,경제,올해,NNG,3,7.3381983133
1264505,2026-06-21,경제,우리금융,NNP,5,29.9351271423
1264505,2026-06-21,경제,우리은행,NNP,1,5.0707346966
1264505,2026-06-21,경제,우리카드,NNP,1,5.9870254285
1264505,2026-06-21,경제,위하다,VV,2,3.3931319746
1264505,2026-06-21,경제,은행,NNG,2,7.0042375573
1264505,2026-06-21,경제,이번,NNG,1,1.9888247268
1264505,2026-06-21,경제,이자,NNG,1,4.4829480317
1264505,2026-06-21,경제,임종룡,NNP,1,5.9870254285
1264505,2026-06-21,경제,있다,VA,1,1.2464506055
1264505,2026-06-21,경제,자금,NNG,2,6.4923708091
1264505,2026-06-21,경제,장기,NNG,5,18.4222016773
1264505,2026-06-21,경제,재기,NNG,1,5.5815603203
1264505,2026-06-21,경제,저축,NNG,1,4.7342624600
1264505,2026-06-21,경제,전략,NNG,2,7.1782603113
1264505,2026-06-21,경제,조기,NNG,1,5.0707346966
1264505,2026-06-21,경제,주요,NNG,1,2.6197295985
1264505,2026-06-21,경제,중,NNG,2,8.7551750320
